,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,volatility_5d,volatility_10d,volatility_20d,volatility_50d,vix_level,vix_change_1d,vix_change_5d,vix_change_10d,vix_change_20d,vvix_ratio,vvix_signal,term_spread,term_spread_pct,term_regime,gex_positive,gex_ma_20,gex_ratio,gex_signal,dix_ma_20,dix_ratio,dix_signal,put_ma_20,put_ratio,put_signal,skew_ma_20,skew_ratio,skew_signal,vix_momentum_5d,vix_momentum_10d,vix_momentum_20d,vix_momentum_50d,vol_regime,bull_signal_count,bear_signal_count,composite_signal
1990-03-29,18.46,,131.2,,,,,,,,0.9648160446427112,1.4897054145777415,1.2699610437456719,2.4993258193001577,MEDIUM_LOW,-0.06626201315123914,-0.18821459982409838,-0.018607123870281628,-0.1570776255707762,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,130.099,1.0084627860321755,NEUTRAL_SKEW,-0.18821459982409838,-0.018607123870281628,-0.1570776255707762,-0.23592715231788075,LOW_VOL_DOWN,0,0,NEUTRAL
1990-03-30,19.73,,111.33,,,,,,,,0.9042787180952602,1.2978653414143015,1.2300846141200028,2.5099823643579158,MEDIUM_LOW,0.06879739978331534,-0.03567937438905178,0.11975028376844499,-0.07544517338331769,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,129.3435,0.8607313084925025,LOW_SKEW,-0.03567937438905178,0.11975028376844499,-0.07544517338331769,-0.18940016433853735,NEUTRAL_VOL,1,0,BULLISH
1990-04-02,22.84,,126.46,,,,,,,,1.6528672057972482,1.4510624460105879,1.3141421055898894,2.51107133002824,MEDIUM,0.15762797769893555,0.16590096988259306,0.2487698195735375,0.03676804357694041,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,129.4545,0.9768683205296069,LOW_SKEW,0.16590096988259306,0.2487698195735375,0.03676804357694041,0.015111111111111075,LOW_VOL_UP,1,0,BULLISH
1990-04-03,20.44,,117.63,,,,,,,,1.616251836812569,1.3756630724450278,1.3117135237623612,2.441254353058388,MEDIUM,-0.1050788091068301,-0.027129938124702546,0.07240293809024156,-0.005352798053527952,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,129.09300000000002,0.9112035509284003,LOW_SKEW,-0.027129938124702546,0.07240293809024156,-0.005352798053527952,-0.2344569288389512,NEUTRAL_VOL,1,0,BULLISH
1990-04-04,22.03,,114.13,,,,,,,,1.7588774829418916,1.4447764148437956,1.374882195910469,2.4130334537630413,MEDIUM,0.07778864970645794,0.11431461810824484,0.09601990049751241,0.15340314136125643,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,128.74550000000002,0.8864775856243517,LOW_SKEW,0.11431461810824484,0.09601990049751241,0.15340314136125643,-0.10881877022653708,LOW_VOL_UP,1,0,BULLISH
1990-04-05,21.21,,114.42,,,,,,,,1.235374437164703,1.2768120021713827,1.3944524486618246,2.368740679805045,MEDIUM,-0.03722197004085337,0.14897074756229678,-0.06728232189973604,0.07446808510638303,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,128.24349999999998,0.8922089618577161,LOW_SKEW,0.14897074756229678,-0.06728232189973604,0.07446808510638303,-0.16463174478140996,LOW_VOL_UP,1,0,BULLISH
1990-04-06,21.76,,114.91,,,,,,,,0.8986267300720626,1.3311999599358988,1.4395703854750734,2.310786075281372,MEDIUM,0.025931164545025975,0.10288900152052727,0.06353861192570864,0.07192118226600996,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,127.70899999999999,0.8997799685221872,LOW_SKEW,0.10288900152052727,0.06353861192570864,0.07192118226600996,-0.15099492781896207,LOW_VOL_UP,1,0,BULLISH
1990-04-09,22.3,,117.6,,,,,,,,0.7390331521657252,1.359291073399007,1.5107593071732281,2.2251773513358346,MEDIUM,0.02481617647058809,-0.023642732049036774,0.1383358856559469,0.11111111111111116,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,127.1045,0.9252229464731775,LOW_SKEW,-0.023642732049036774,0.1383358856559469,0.11111111111111116,-0.15144596651445963,NEUTRAL_VOL,1,0,BULLISH
1990-04-10,21.69,,119.09,,,,,,,,0.4076395466585771,1.3792111271786256,1.5330691610725147,2.124774408193559,MEDIUM,-0.02735426008968611,0.06115459882583174,0.032365540218943334,0.030403800475059306,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,126.6555,0.940267102494562,LOW_SKEW,0.06115459882583174,0.032365540218943334,0.030403800475059306,-0.1796520423600605,LOW_VOL_UP,1,0,BULLISH
1990-04-11,17.73,,108.87,,,,,,,,1.8344944807766543,1.6989437895351347,1.6376060833456054,2.048385287418919,MEDIUM_LOW,-0.18257261410788383,-0.19518837948252388,-0.10318664643399089,-0.09770992366412201,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,125.508,0.8674347451955254,LOW_SKEW,-0.19518837948252388,-0.10318664643399089,-0.09770992366412201,-0.34935779816513757,LOW_VOL_DOWN,1,0,BULLISH
1990-04-12,19.8,,121.52,,,,,,,,1.8897698272541037,1.5373718555451135,1.6054160798601993,1.9887319721729368,MEDIUM_LOW,0.11675126903553301,-0.06647807637906644,0.0725893824485373,0.052631578947368585,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,124.93299999999999,0.9726813572074632,LOW_SKEW,-0.06647807637906644,0.0725893824485373,0.052631578947368585,-0.21924290220820186,LOW_VOL_DOWN,1,0,BULLISH
1990-04-16,20.75,,126.05,,,,,,,,1.7938032222069407,1.479979354210352,1.4743940771506248,1.9291563557415352,MEDIUM,0.04797979797979801,-0.04641544117647067,0.05169792194627476,0.17763904653802487,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,124.399,1.0132718108666467,LOW_SKEW,-0.04641544117647067,0.05169792194627476,0.17763904653802487,-0.16566143948532375,NEUTRAL_VOL,1,0,BULLISH
1990-04-17,20.38,,131.24,,,,,,,,1.4774471225732588,1.3489621525042481,1.3815509019709835,1.8866491189299577,MEDIUM,-0.017831325301204903,-0.0860986547085203,-0.10770577933450087,0.11427009294696555,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,124.02649999999998,1.0581609575373008,NEUTRAL_SKEW,-0.0860986547085203,-0.10770577933450087,0.11427009294696555,-0.16200657894736847,LOW_VOL_DOWN,0,0,NEUTRAL
1990-04-18,22.67,,122.74,,,,,,,,1.7800926942156707,1.4608658011223663,1.4063917998683126,1.8390860751570974,MEDIUM,0.11236506378802757,0.04518211157215313,0.10909980430528377,0.18940188877229813,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,123.45349999999999,0.9942204959762178,LOW_SKEW,0.04518211157215313,0.10909980430528377,0.18940188877229813,-0.07620211898940499,NEUTRAL_VOL,1,0,BULLISH
1990-04-19,22.46,,120.77,,,,,,,,1.282836700441646,1.4993276270826654,1.4454170769420758,1.7804253103442131,MEDIUM,-0.009263343625937392,0.2667794698251551,0.019518837948252266,0.11741293532338304,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,122.86300000000001,0.9829647656332662,LOW_SKEW,0.2667794698251551,0.019518837948252266,0.11741293532338304,-0.09031996759821792,LOW_VOL_UP,1,0,BULLISH
1990-04-20,23.33,,120.88,,,,,,,,1.2828367004416465,1.6616327311813923,1.490459042676021,1.751585683934208,MEDIUM,0.0387355298308103,0.17828282828282815,0.09995285242809993,0.02594547053649965,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,122.41699999999999,0.9874445542694235,LOW_SKEW,0.17828282828282815,0.09995285242809993,0.02594547053649965,-0.0395224372169618,LOW_VOL_UP,1,0,BULLISH
1990-04-23,24.16,,120.03,,,,,,,,1.407071426758432,1.8945421610510536,1.6512466582300074,1.764083863525491,MEDIUM,0.03557651093013292,0.16433734939759037,0.11029411764705865,0.18084066471163251,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.88050000000001,0.9848170954336419,LOW_SKEW,0.16433734939759037,0.11029411764705865,0.18084066471163251,0.016407236011779514,LOW_VOL_UP,1,0,BULLISH
1990-04-24,21.7,,124.56,,,,,,,,0.9290478997339201,1.8767587307198894,1.616360108391683,1.7290585382142014,MEDIUM,-0.10182119205298013,0.06476938174681068,-0.026905829596412634,0.10770801429300669,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.6135,1.0242283956962015,LOW_SKEW,0.06476938174681068,-0.026905829596412634,0.10770801429300669,-0.0840016884761503,LOW_VOL_UP,1,0,BULLISH
1990-04-25,20.86,,127.03,,,,,,,,1.3015068190370769,1.8841396504033932,1.6176893039797537,1.6661594112429554,MEDIUM,-0.03870967741935483,-0.07984119982355542,-0.038266482249884826,-0.007139457401237559,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.19850000000001,1.0481152819548096,LOW_SKEW,-0.07984119982355542,-0.038266482249884826,-0.007139457401237559,-0.14438063986874483,LOW_VOL_DOWN,1,0,BULLISH
1990-04-26,20.25,,124.51,,,,,,,,1.648377990632007,1.4624575967262157,1.5987523918750794,1.6251689896432187,MEDIUM,-0.029242569511025884,-0.09839715048975961,0.14213197969543145,0.02427921092564489,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.74849999999999,1.0311515256918307,LOW_SKEW,-0.09839715048975961,0.14213197969543145,0.02427921092564489,-0.14772727272727282,LOW_VOL_DOWN,1,0,BULLISH
1990-04-27,22.19,,118.84,,,,,,,,1.5010562947471409,1.3171454825577231,1.471409635617981,1.6270848478308737,MEDIUM,0.09580246913580259,-0.0488641234462065,0.12070707070707076,0.20205850487540622,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.13050000000001,0.9892575157849172,LOW_SKEW,-0.0488641234462065,0.12070707070707076,0.20205850487540622,0.006349206349206327,NEUTRAL_VOL,1,0,BULLISH
1990-04-30,19.52,,110.49,,,,,,,,1.0761644855690176,1.4811016920597375,1.4847479849952094,1.6304513460501469,MEDIUM_LOW,-0.1203244704821993,-0.1920529801324503,-0.059277108433735015,-0.010643689812468327,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.0885,0.9200714473076106,LOW_SKEW,-0.1920529801324503,-0.059277108433735015,-0.010643689812468327,-0.00963977676306449,LOW_VOL_DOWN,1,0,BULLISH
1990-05-01,18.43,,111.99,,,,,,,,1.4125331854508907,1.7800127964583716,1.584311572227733,1.6710872545276918,MEDIUM_LOW,-0.05584016393442626,-0.15069124423963132,-0.09568204121687929,-0.1930823117338003,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,119.36500000000001,0.9382147195576591,LOW_SKEW,-0.15069124423963132,-0.09568204121687929,-0.1930823117338003,-0.11308950914340721,LOW_VOL_DOWN,1,0,BULLISH
1990-05-02,19.32,,128.49,,,,,,,,1.4141675996854286,1.8606796846552842,1.6310606816940925,1.666669965983129,MEDIUM_LOW,0.048290830168204124,-0.0738255033557047,-0.14777238641376278,-0.0547945205479452,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,119.90799999999999,1.071571538179271,LOW_SKEW,-0.0738255033557047,-0.14777238641376278,-0.0547945205479452,-0.15188762071992978,LOW_VOL_DOWN,1,0,BULLISH
1990-05-03,17.81,,114.27,,,,,,,,1.677745511095189,2.084493277087318,1.7747272585119234,1.66668485568306,MEDIUM_LOW,-0.07815734989648038,-0.12049382716049384,-0.2070347284060553,-0.1915569677712211,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,119.91499999999999,0.9529249885335446,LOW_SKEW,-0.12049382716049384,-0.2070347284060553,-0.1915569677712211,-0.254499790707409,LOW_VOL_DOWN,1,0,BULLISH
1990-05-04,17.28,,116.35,,,,,,,,0.9589421254695583,2.132160094051729,1.9494303486430382,1.719112359946971,MEDIUM_LOW,-0.02975856260527776,-0.22127084272194686,-0.259322760394342,-0.18528995756718525,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.0115,0.9694904238343826,LOW_SKEW,-0.22127084272194686,-0.259322760394342,-0.18528995756718525,-0.2333629103815439,LOW_VOL_DOWN,1,0,BULLISH
1990-05-07,17.65,,117.22,,,,,,,,0.799418538689267,1.7279689426221425,2.048104129754097,1.7157964890501225,MEDIUM_LOW,0.02141203703703698,-0.09579918032786894,-0.2694536423841061,-0.1888786764705883,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.127,0.9758006110200038,LOW_SKEW,-0.09579918032786894,-0.2694536423841061,-0.1888786764705883,-0.2549598986914311,LOW_VOL_DOWN,1,0,BULLISH
1990-05-08,18.49,,117.83,,,,,,,,0.806070716500781,1.5645020507070897,2.050428132443514,1.6846194992172112,MEDIUM_LOW,0.04759206798866855,0.0032555615843732344,-0.14792626728110603,-0.17085201793721982,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.1385,0.9807846776845058,LOW_SKEW,0.0032555615843732344,-0.14792626728110603,-0.17085201793721982,-0.2151952461799661,NEUTRAL_VOL,1,0,BULLISH
1990-05-09,18.64,,117.27,,,,,,,,0.5751782332460831,1.4531712447838658,2.0568573371197068,1.6726299101494388,MEDIUM_LOW,0.00811249323958907,-0.035196687370600444,-0.1064237775647171,-0.14061779621945603,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.04749999999999,0.9768633249338804,LOW_SKEW,-0.035196687370600444,-0.1064237775647171,-0.14061779621945603,-0.17849272807404148,NEUTRAL_VOL,1,0,BULLISH
1990-05-10,18.59,,119.5,,,,,,,,0.6233377896454544,1.3822670589369648,2.0116330103726834,1.674992841897586,MEDIUM_LOW,-0.002682403433476477,0.04379562043795637,-0.08197530864197533,0.0485053581500281,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.579,0.9910515097985554,LOW_SKEW,0.04379562043795637,-0.08197530864197533,0.0485053581500281,-0.15461573442473842,NEUTRAL_VOL,1,0,BULLISH
1990-05-11,19.81,,119.51,,,,,,,,0.7703765313144373,0.824583396496559,2.0115259329542283,1.6605969420908917,MEDIUM_LOW,0.06562668101129643,0.14641203703703698,-0.10725552050473197,0.0005050505050503418,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.47849999999998,0.9919612212967461,LOW_SKEW,0.14641203703703698,-0.10725552050473197,0.0005050505050503418,-0.09543378995433793,LOW_VOL_UP,1,0,BULLISH
1990-05-14,20.14,,123.12,,,,,,,,0.7784150563806215,0.9227519228433688,2.0075997713950047,1.6534910995607195,MEDIUM,0.01665825340737004,0.14107648725212485,0.03176229508196737,-0.029397590361445736,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.332,1.023169231792042,LOW_SKEW,0.14107648725212485,0.03176229508196737,-0.029397590361445736,-0.05623242736644796,LOW_VOL_UP,1,0,BULLISH
1990-05-15,19.49,,125.1,,,,,,,,0.6956507744551412,0.959175571925078,2.0128834384638665,1.6365316236180794,MEDIUM_LOW,-0.03227408142999022,0.05408328826392639,0.057514921323928325,-0.04367026496565263,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.025,1.0422828577379712,LOW_SKEW,0.05408328826392639,0.057514921323928325,-0.04367026496565263,-0.11529732183386299,LOW_VOL_UP,1,0,BULLISH
1990-05-16,17.71,,125.7,,,,,,,,0.9897575460687551,0.9824849447531957,1.990123706813492,1.672889422648176,MEDIUM_LOW,-0.09132888660851712,-0.04989270386266098,-0.08333333333333326,-0.21879135421261586,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.173,1.0459920281594035,LOW_SKEW,-0.04989270386266098,-0.08333333333333326,-0.21879135421261586,-0.1381995133819951,NEUTRAL_VOL,1,0,BULLISH
1990-05-17,17.27,,121.95,,,,,,,,1.30245153460697,1.0414205042472953,1.975901126867922,1.7155724337696117,MEDIUM_LOW,-0.024844720496894457,-0.07100591715976334,-0.030320044918584976,-0.2310774710596617,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.232,1.0142890411870384,LOW_SKEW,-0.07100591715976334,-0.030320044918584976,-0.2310774710596617,-0.09581151832460744,LOW_VOL_DOWN,1,0,BULLISH
1990-05-18,17.2,,124.68,,,,,,,,1.3602830587786015,1.052145427210528,1.8430537445400765,1.7634778833027487,MEDIUM_LOW,-0.004053271569195105,-0.13175164058556288,-0.004629629629629761,-0.2627518216888126,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.422,1.0353589875604126,LOW_SKEW,-0.13175164058556288,-0.004629629629629761,-0.2627518216888126,-0.1286727456940222,LOW_VOL_DOWN,1,0,BULLISH
1990-05-21,16.72,,127.35,,,,,,,,1.0720401111899163,1.1700256407446912,1.5421900865839941,1.8248213890791611,MEDIUM_LOW,-0.027906976744186074,-0.16981132075471705,-0.052691218130311634,-0.3079470198675497,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.78799999999998,1.0543265887339803,LOW_SKEW,-0.16981132075471705,-0.052691218130311634,-0.3079470198675497,-0.17635467980295572,LOW_VOL_DOWN,1,0,BULLISH
1990-05-22,17.84,,124.88,,,,,,,,0.4459484275116343,1.1828257127179354,1.4168217768542664,1.8496739922351189,MEDIUM_LOW,0.06698564593301448,-0.08465879938429954,-0.03515413737155215,-0.1778801843317972,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.804,1.0337406046157411,LOW_SKEW,-0.08465879938429954,-0.03515413737155215,-0.1778801843317972,-0.11111111111111116,LOW_VOL_DOWN,1,0,BULLISH
1990-05-23,17.18,,118.8,,,,,,,,0.3988984833264003,1.2309458874287704,1.367926879393956,1.8827812796336052,MEDIUM_LOW,-0.036995515695067316,-0.029926595143986545,-0.07832618025751081,-0.17641418983700863,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.39250000000001,0.9867724318375313,LOW_SKEW,-0.029926595143986545,-0.07832618025751081,-0.17641418983700863,-0.18384798099762478,NEUTRAL_VOL,1,0,BULLISH
1990-05-24,17.7,,117.3,,,,,,,,0.44957757951225735,1.2313876544596267,1.3217966242162764,1.907227884674931,MEDIUM_LOW,0.030267753201396852,0.024898668210770136,-0.04787520172135562,-0.125925925925926,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.032,0.977239402825913,LOW_SKEW,0.024898668210770136,-0.04787520172135562,-0.125925925925926,-0.09923664122137399,NEUTRAL_VOL,1,0,BULLISH
1990-05-25,17.32,,111.93,,,,,,,,0.44420715887983997,1.0924493377523647,1.0075894892998083,1.9347662306715294,MEDIUM_LOW,-0.021468926553672274,0.006976744186046657,-0.12569409389197372,-0.2194682289319514,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,119.6865,0.9351931922146609,LOW_SKEW,0.006976744186046657,-0.12569409389197372,-0.2194682289319514,-0.07921318447634229,NEUTRAL_VOL,1,0,BULLISH
1990-05-29,18.75,,122.18,,,,,,,,0.6164576222256392,0.8255072514655738,0.9686784268976592,1.9154064523100574,MEDIUM_LOW,0.08256351039260967,0.12141148325358864,-0.06901688182720955,-0.03944672131147542,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.271,1.0158724879646799,LOW_SKEW,0.12141148325358864,-0.06901688182720955,-0.03944672131147542,0.06413166855845631,LOW_VOL_UP,1,0,BULLISH
1990-05-30,17.44,,119.88,,,,,,,,0.6289833066148024,0.5426488531065023,0.979762994971678,1.932886400369839,MEDIUM_LOW,-0.06986666666666663,-0.022421524663677084,-0.10518214468958431,-0.05371676614215948,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.6655,0.9934902685523203,LOW_SKEW,-0.022421524663677084,-0.10518214468958431,-0.05371676614215948,-0.04647348277747387,NEUTRAL_VOL,1,0,BULLISH
1990-05-31,17.37,,120.21,,,,,,,,0.5962633646301687,0.5395769948147879,0.9503849635529036,1.960586501170353,MEDIUM_LOW,-0.004013761467889898,0.011059371362049042,-0.019198193111236606,-0.10093167701863348,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.25150000000001,0.9996548899597925,LOW_SKEW,0.011059371362049042,-0.019198193111236606,-0.10093167701863348,-0.08866736621196214,NEUTRAL_VOL,1,0,BULLISH
1990-06-01,17.09,,119.33,,,,,,,,0.6594164086524478,0.5502211676529336,0.972145754720525,1.9958773938868462,MEDIUM_LOW,-0.016119746689694958,-0.03446327683615813,-0.01042269832078746,-0.04042672655811341,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.50450000000001,0.9902534760112692,LOW_SKEW,-0.03446327683615813,-0.01042269832078746,-0.04042672655811341,-0.1497512437810946,NEUTRAL_VOL,1,0,BULLISH
1990-06-04,18.39,,122.78,,,,,,,,0.7191800887122004,0.6126445407684281,0.9614653016702549,1.9551138178674667,MEDIUM_LOW,0.07606787595084841,0.06177829099307153,0.06918604651162807,0.06423611111111116,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,120.826,1.0161720159568306,LOW_SKEW,0.06177829099307153,0.06918604651162807,0.06423611111111116,-0.19129287598944578,LOW_VOL_UP,1,0,BULLISH
1990-06-05,18.97,,121.22,,,,,,,,0.7940528949636081,0.6719995039680893,0.9784761245507588,1.9533166039078294,MEDIUM_LOW,0.03153887982599235,0.011733333333333373,0.13456937799043067,0.074787535410765,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.026,1.0016029613471487,LOW_SKEW,0.011733333333333373,0.13456937799043067,0.074787535410765,-0.07282502443792771,NEUTRAL_VOL,1,0,BULLISH
1990-06-06,17.42,,121.45,,,,,,,,0.7966931655286661,0.6826101864656661,0.9855727696170439,1.9771559041683406,MEDIUM_LOW,-0.08170795993674207,-0.0011467889908256534,-0.023542600896860888,-0.05786911844240117,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.207,1.0020048347042663,LOW_SKEW,-0.0011467889908256534,-0.023542600896860888,-0.05786911844240117,-0.11077080142930062,NEUTRAL_VOL,1,0,BULLISH
1990-06-07,16.88,,123.99,,,,,,,,0.8943433345198527,0.7168147133906768,1.0086123870786579,2.000671326105818,MEDIUM_LOW,-0.030998851894374457,-0.02820955670696612,-0.017462165308498312,-0.09442060085836923,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.543,1.0201327925096466,LOW_SKEW,-0.02820955670696612,-0.017462165308498312,-0.09442060085836923,-0.19657306044740608,NEUTRAL_VOL,1,0,BULLISH
1990-06-08,17.58,,122.13,,,,,,,,0.8283537891505581,0.7184311611653258,1.0008747489860976,2.017615525357405,MEDIUM_LOW,0.041469194312796276,0.028671737858396718,-0.006779661016949157,-0.054330285099515985,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,121.6745,1.0037435945904853,LOW_SKEW,0.028671737858396718,-0.006779661016949157,-0.054330285099515985,-0.11077389984825503,NEUTRAL_VOL,1,0,BULLISH
1990-06-11,16.34,,132.14,,,,,,,,0.9854542099966352,0.8363684727572213,0.9545017989561998,2.059922289003802,MEDIUM_LOW,-0.07053469852104655,-0.11147362697118002,-0.0565819861431871,-0.1751640585562847,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,122.306,1.0804048861053424,NEUTRAL_SKEW,-0.11147362697118002,-0.0565819861431871,-0.1751640585562847,-0.11484290357529803,LOW_VOL_DOWN,0,0,NEUTRAL
1990-06-12,16.6,,132.61,,,,,,,,0.5282802286666614,0.789497730627954,0.8020834711779962,2.096075526369426,MEDIUM_LOW,0.01591187270501848,-0.12493410648392189,-0.11466666666666658,-0.17576961271102276,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,122.78049999999999,1.0800575009875348,NEUTRAL_SKEW,-0.12493410648392189,-0.11466666666666658,-0.17576961271102276,-0.15864166244298017,LOW_VOL_DOWN,0,0,NEUTRAL
1990-06-13,17.38,,131.51,,,,,,,,0.5198846025803219,0.78945550856272,0.6617749259617534,2.0501303194018123,MEDIUM_LOW,0.0469879518072287,-0.0022962112514353095,-0.0034403669724771824,-0.10826064648537714,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,123.101,1.0683097619028277,NEUTRAL_SKEW,-0.0022962112514353095,-0.0034403669724771824,-0.10826064648537714,-0.23905429071803852,NEUTRAL_VOL,0,0,NEUTRAL
1990-06-14,17.4,,132.45,,,,,,,,0.5519057890619533,0.7893773917884205,0.6591749228751606,2.057687913902488,MEDIUM_LOW,0.0011507479861909697,0.0308056872037914,0.0017271157167528806,-0.017504234895539317,,NORMAL,,,FLAT,0,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,123.4385,1.0730039655374943,NEUTRAL_SKEW,0.0308056872037914,0.0017271157167528806,-0.017504234895539317,-0.1487279843444228,NEUTRAL_VOL,0,0,NEUTRAL
