,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,returns,log_returns,vix_returns,vix_volatility,vix_term_ratio,vix_term_structure
1991-01-10,31.33,,117.28,,,,,,,,,,-0.05915915915915915,0.8243420809668743,,BULL_FRAGILE
1991-01-11,32.63,,114.58,,,,,,,,,,0.04149377593361003,0.6971896712640971,,BULL_FRAGILE
1991-01-14,36.2,,112.38,,,,,,,,,,0.10940851976708554,0.7327725943011174,,BULL_FRAGILE
1991-01-15,36.16,,112.71,,,,,,,,,,-0.0011049723756907381,0.7367339655624084,,BULL_FRAGILE
1991-01-16,33.2,,115.85,,,,,,,,,,-0.08185840707964587,0.8188541960366978,,BULL_FRAGILE
1991-01-17,27.45,,121.72,,,,,,,,,,-0.1731927710843374,1.0196259320060983,,BULL_FRAGILE
1991-01-18,25.39,,125.61,,,,,,,,,,-0.07504553734061925,1.063770508544368,,BULL_FRAGILE
1991-01-21,24.33,,122.41,,,,,,,,,,-0.04174871996849161,1.0777457901741099,,BULL_QUIET
1991-01-22,24.9,,117.94,,,,,,,,,,0.023427866831072786,1.0754054643552993,,BULL_QUIET
1991-01-23,23.92,,118.15,,,,,,,,,,-0.03935742971887535,1.0679239005913599,,BULL_QUIET
1991-01-24,22.86,,121.9,,,,,,,,,,-0.04431438127090315,1.0802667948584503,,BULL_QUIET
1991-01-25,22.2,,124.2,,,,,,,,,,-0.02887139107611547,1.0799339753875852,,BULL_QUIET
1991-01-28,23.05,,122.91,,,,,,,,,,0.03828828828828845,1.089221207815466,,BULL_QUIET
1991-01-29,23.17,,122.53,,,,,,,,,,0.0052060737527115375,1.0702852767885465,,BULL_QUIET
1991-01-30,21.37,,127.44,,,,,,,,,,-0.07768666378938283,1.0998666003758462,,BULL_QUIET
1991-01-31,20.91,,121.65,,,,,,,,,,-0.021525503041647243,1.0790359333576962,,BULL_QUIET
1991-02-01,21.04,,121.25,,,,,,,,,,0.006217120994739256,1.0795014732773915,,BULL_QUIET
1991-02-04,21.86,,123.21,,,,,,,,,,0.03897338403041828,1.0593856618532305,,BULL_QUIET
1991-02-05,21.46,,123.92,,,,,,,,,,-0.018298261665141702,1.0345092943154564,,BULL_QUIET
1991-02-06,22.68,,121.1,,,,,,,,,,0.05684995340167753,0.986783830472209,,BULL_QUIET
1991-02-07,23.6,,121.24,,,,,,,,,,0.040564373897707284,0.993894879316435,,BULL_QUIET
1991-02-08,23.38,,121.05,,,,,,,,,,-0.009322033898305215,0.9736953022203381,,BULL_QUIET
1991-02-11,22.56,,121.53,,,,,,,,,,-0.03507271171941828,0.8576534564831266,,BULL_QUIET
1991-02-12,22.26,,121.19,,,,,,,,,,-0.013297872340425454,0.8548209961327727,,BULL_QUIET
1991-02-13,20.86,,123.69,,,,,,,,,,-0.06289308176100639,0.8398753086362688,,BULL_QUIET
1991-02-14,21.48,,120.58,,,,,,,,,,0.029721955896452545,0.6387371610667062,,BULL_QUIET
1991-02-15,19.57,,118.94,,,,,,,,,,-0.08891992551210426,0.6586585777289918,,BULL_QUIET
1991-02-19,19.84,,112.38,,,,,,,,,,0.0137966274910577,0.655000184964017,,BULL_QUIET
1991-02-20,22.26,,114.96,,,,,,,,,,0.12197580645161299,0.7981316408546791,,BULL_QUIET
1991-02-21,20.78,,113.82,,,,,,,,,,-0.06648697214734955,0.8194181510277849,,BULL_QUIET
1991-02-22,21.01,,114.92,,,,,,,,,,0.011068334937439861,0.8083597468017362,,BULL_QUIET
1991-02-25,22.86,,114.76,,,,,,,,,,0.0880533079485959,0.8633760021247731,,BULL_QUIET
1991-02-26,20.38,,108.57,,,,,,,,,,-0.10848643919510059,0.9375093570980473,,BULL_QUIET
1991-02-27,21.26,,117.38,,,,,,,,,,0.04317958783120712,0.952285519351809,,BULL_QUIET
1991-02-28,21.23,,116.37,,,,,,,,,,-0.0014111006585136865,0.9100488308851709,,BULL_QUIET
1991-03-01,,,116.36,,,,,,,,,,,,,BULL_QUIET
1991-03-04,20.86,,117.93,,153.5,,,,,,,,,,,BULL_QUIET
1991-03-05,20.45,,122.89,,,,,,,,,,-0.019654841802492773,,,BULL_QUIET
1991-03-06,20.55,,119.4,,,,,,,,,,0.004889975550122383,,,BULL_QUIET
1991-03-07,21.05,,118.56,,,,,,,,,,0.024330900243308973,,,BULL_QUIET
1991-03-08,20.81,,118.51,,,,,,,,,,-0.01140142517814735,,,BULL_QUIET
1991-03-11,20.88,,123.92,,,,,,,,,,0.0033637674195099443,,,BULL_QUIET
1991-03-12,18.82,,125.66,,,,,,,,,,-0.09865900383141757,,,BULL_QUIET
1991-03-13,16.09,,131.94,,,,,,,,,,-0.1450584484590861,,,BULL_QUIET
1991-03-14,14.94,,101.79,,,,,,,,,,-0.07147296457426977,,,BULL_QUIET
1991-03-15,14.9,,102.73,,,,,,,,,,-0.0026773761713519972,,,BULL_QUIET
1991-03-18,15.79,,103.53,,,,,,,,,,0.059731543624161,,,BULL_QUIET
1991-03-19,16.11,,101.23,,,,,,,,,,0.020265991133628924,,,BULL_QUIET
1991-03-20,16.04,,102.81,,,,,,,,,,-0.004345127250155234,,,BULL_QUIET
1991-03-21,16.86,,101.31,,,,,,,,,,0.05112219451371569,,,BULL_QUIET
1991-03-22,16.49,,103.4,,,,,,,,,,-0.021945432977461543,,,BULL_QUIET
1991-03-25,16.76,,104.07,,,,,,,,,,0.016373559733171783,,,BULL_QUIET
1991-03-26,16.31,,106.65,,,,,,,,,,-0.026849642004773466,,,BULL_QUIET
1991-03-27,16.55,,103.53,,,,,,,,,,0.014714898835070711,,,BULL_QUIET
1991-03-28,16.88,,105.67,,,,,,,,,,0.019939577039274736,,,BULL_QUIET
1991-04-01,17.42,,105.75,,,,,,,,,,0.03199052132701441,,,BULL_QUIET
1991-04-02,17.4,,109.35,,,,,,,,,,-0.0011481056257177658,0.7770963102097845,,BULL_QUIET
1991-04-03,17.61,,108.82,,,,,,,,,,0.012068965517241459,0.7788477851063632,,BULL_QUIET
1991-04-04,18.01,,109.35,,,,,,,,,,0.022714366837024436,0.7847729713163488,,BULL_QUIET
1991-04-05,17.63,,108.51,,,,,,,,,,-0.021099389228206644,0.7785300499215753,,BULL_QUIET
1991-04-08,17.41,,104.12,,,,,,,,,,-0.01247872943845707,0.7786088646642682,,BULL_QUIET
1991-04-09,20.12,,109.05,,,,,,,,,,0.15565766800689262,0.9711091822106059,,BULL_QUIET
1991-04-10,19.73,,109.56,,,,,,,,,,-0.019383697813121326,0.9027136249303402,,BULL_QUIET
1991-04-11,17.24,,105.74,,,,,,,,,,-0.12620375063355305,0.8630569222063293,,BULL_QUIET
1991-04-12,18.45,,116.64,,,,,,,,,,0.07018561484918795,0.8431611770089533,,BULL_QUIET
1991-04-15,16.5,,118.66,,,,,,,,,,-0.10569105691056913,0.9405051876733975,,BULL_QUIET
1991-04-16,15.82,,122.71,,,,,,,,,,-0.041212121212121144,0.9333571235674414,,BULL_QUIET
1991-04-17,15.47,,123.42,,,,,,,,,,-0.022123893805309658,0.9343222309688543,,BULL_QUIET
1991-04-18,16.26,,106.57,,,,,,,,,,0.051066580478345225,0.9517488775199342,,BULL_QUIET
1991-04-19,15.68,,105.7,,,,,,,,,,-0.03567035670356711,0.9426207354636132,,BULL_QUIET
1991-04-22,16.78,,105.82,,,,,,,,,,0.07015306122448983,0.9729186701400253,,BULL_QUIET
1991-04-23,17.02,,106.68,,,,,,,,,,0.014302741358760418,0.972558960148744,,BULL_QUIET
1991-04-24,16.72,,107.09,,,,,,,,,,-0.01762632197414815,0.9694073900468958,,BULL_QUIET
1991-04-25,17.15,,107.9,,,,,,,,,,0.02571770334928236,0.9719531553410802,,BULL_QUIET
1991-04-26,17.27,,108.51,,,,,,,,,,0.006997084548105104,0.9701440406722369,,BULL_QUIET
1991-04-29,18.27,,108.57,,,,,,,,,,0.05790387955993048,0.984697591785385,,BULL_QUIET
1991-04-30,18.24,,109.06,,,,,,,,,,-0.0016420361247948545,0.9847347756099266,,BULL_QUIET
1991-05-01,17.77,,110.9,,,,,,,,,,-0.025767543859649078,0.9898609570857557,,BULL_QUIET
1991-05-02,17.52,,111.43,,,,,,,,,,-0.014068655036578503,0.9884047572032908,,BULL_QUIET
1991-05-03,17.24,,110.58,,,,,,,,,,-0.01598173515981738,0.987090910381326,,BULL_QUIET
1991-05-06,17.92,,112.86,,,,,,,,,,0.039443155452436374,0.9950659811742323,,BULL_QUIET
1991-05-07,17.46,,111.53,,,,,,,,,,-0.025669642857142905,0.8195246492651436,,BULL_QUIET
1991-05-08,17.78,,113.96,,,,,,,,,,0.01832760595647187,0.8221404014530075,,BULL_QUIET
1991-05-09,17.17,,114.01,,,,,,,,,,-0.034308211473565775,0.6957957889215403,,BULL_QUIET
1991-05-10,17.54,,113.66,,,,,,,,,,0.021549213744903817,0.6513925485973362,,BULL_QUIET
1991-05-13,17.66,,117.42,,,,,,,,,,0.0068415051311288,0.5229695576054559,,BULL_QUIET
1991-05-14,18.0,,115.69,,,,,,,,,,0.01925254813137034,0.497180349200288,,BULL_QUIET
1991-05-15,18.38,,116.98,,,,,,,,,,0.02111111111111108,0.4872520881535916,,BULL_QUIET
1991-05-16,17.24,,117.07,,,,,,,,,,-0.06202393906420023,0.5221658059501479,,BULL_QUIET
1991-05-17,16.64,,117.32,,,,,,,,,,-0.03480278422273775,0.5213122855546738,,BULL_QUIET
1991-05-20,17.1,,116.42,,,,,,,,,,0.027644230769230838,0.4683589617101569,,BULL_QUIET
1991-05-21,16.07,,116.61,,,,,,,,,,-0.060233918128655084,0.5135873165684403,,BULL_QUIET
1991-05-22,16.16,,116.29,,,,,,,,,,0.005600497822028538,0.5110457330816109,,BULL_QUIET
1991-05-23,16.11,,115.98,,,,,,,,,,-0.0030940594059406523,0.5010495307311774,,BULL_QUIET
1991-05-24,15.23,,116.19,,,,,,,,,,-0.05462445685909367,0.5321023224098482,,BULL_QUIET
1991-05-28,15.67,,122.33,,,,,,,,,,0.028890347997373667,0.4947398478416111,,BULL_QUIET
1991-05-29,15.9,,120.96,,,,,,,,,,0.014677728142948432,0.5005195310141404,,BULL_QUIET
1991-05-30,16.02,,116.11,,,,,,,,,,0.007547169811320753,0.4973479976473182,,BULL_QUIET
1991-05-31,15.93,,117.2,,,,,,,,,,-0.005617977528089901,0.4961389399948419,,BULL_QUIET
1991-06-03,16.87,,115.62,,,,,,,,,,0.05900816070307613,0.5419592464447947,,BULL_QUIET
1991-06-04,16.17,,114.51,,,,,,,,,,-0.04149377593360992,0.538935735537005,,BULL_QUIET
1991-06-05,16.4,,111.76,,,,,,,,,,0.014223871366728424,0.5368214665102486,,BULL_QUIET
1991-06-06,16.93,,112.28,,,,,,,,,,0.03231707317073185,0.5462603466405123,,BULL_QUIET
1991-06-07,16.98,,113.52,,,,,,,,,,0.002953337271116352,0.5327653293322245,,BULL_QUIET
1991-06-10,17.47,,112.37,,,,,,,,,,0.028857479387514706,0.5373007430713017,,BULL_QUIET
1991-06-11,17.32,,113.45,,,,,,,,,,-0.008586147681740042,0.5376199110006228,,BULL_QUIET
1991-06-12,17.72,,115.11,,,,,,,,,,0.023094688221708903,0.5396537042889845,,BULL_QUIET
1991-06-13,16.99,,116.36,,,,,,,,,,-0.041196388261851014,0.5521538076700837,,BULL_QUIET
1991-06-14,15.98,,121.08,,,,,,,,,,-0.059446733372572,0.5485853280566495,,BULL_QUIET
1991-06-17,15.5,,116.07,,,,,,,,,,-0.030037546933667114,0.5451963245503091,,BULL_QUIET
1991-06-18,16.14,,116.71,,,,,,,,,,0.041290322580645133,0.5573770846939504,,BULL_QUIET
1991-06-19,17.44,,118.7,,,,,,,,,,0.080545229244114,0.5865286297167578,,BULL_QUIET
1991-06-20,16.75,,119.72,,,,,,,,,,-0.039564220183486265,0.6072014177054681,,BULL_QUIET
1991-06-21,16.51,,124.86,,,,,,,,,,-0.014328358208955172,0.6098746127173519,,BULL_QUIET
1991-06-24,18.28,,115.96,,,,,,,,,,0.1072077528770441,0.6776271119924475,,BULL_QUIET
1991-06-25,17.85,,117.0,,,,,,,,,,-0.023522975929978096,0.6837781717478365,,BULL_QUIET
1991-06-26,17.98,,116.36,,,,,,,,,,0.007282913165266081,0.6832373814630819,,BULL_QUIET
1991-06-27,17.87,,118.29,,,,,,,,,,-0.006117908787541704,0.6848193251973611,,BULL_QUIET
1991-06-28,19.55,,114.98,,,,,,,,,,0.09401231113598207,0.7499570862362056,,BULL_QUIET
1991-07-01,18.64,,112.49,,,,,,,,,,-0.046547314578005095,0.7545272890084118,,BULL_QUIET
1991-07-02,17.63,,112.56,,,,,,,,,,-0.0541845493562233,0.7663842992240266,,BULL_QUIET
1991-07-03,19.47,,110.56,,,,,,,,,,0.10436755530345998,0.8430897128330048,,BULL_QUIET
1991-07-05,18.35,,118.18,,,,,,,,,,-0.05752439650744723,0.8712776472073298,,BULL_QUIET
1991-07-08,20.29,,120.97,,,,,,,,,,0.10572207084468643,0.9409851718800804,,BULL_QUIET
1991-07-09,19.76,,113.87,,,,,,,,,,-0.02612124199112853,0.9470284588503992,,BULL_QUIET
1991-07-10,19.19,,113.36,,,,,,,,,,-0.028846153846153855,0.9543848107022374,,BULL_QUIET
1991-07-11,17.39,,116.53,,,,,,,,,,-0.09379885356956752,1.0161227185169672,,BULL_QUIET
1991-07-12,18.29,,119.14,,,,,,,,,,0.0517538815411156,1.018540783994607,,BULL_QUIET
1991-07-15,17.78,,122.07,,,,,,,,,,-0.027884089666484257,0.9977533511551309,,BULL_QUIET
1991-07-16,17.49,,119.81,,,,,,,,,,-0.016310461192351133,0.9921351290288797,,BULL_QUIET
1991-07-17,17.52,,119.25,,,,,,,,,,0.0017152658662094034,0.9843696965221687,,BULL_QUIET
1991-07-18,15.77,,121.07,,,,,,,,,,-0.09988584474885842,1.0108818731152536,,BULL_QUIET
1991-07-19,15.5,,123.06,,,,,,,,,,-0.017121116043119833,1.0032633990640292,,BULL_QUIET
1991-07-22,16.9,,123.02,,,,,,,,,,0.0903225806451613,1.0537196266523599,,BULL_QUIET
1991-07-23,16.58,,120.08,,,,,,,,,,-0.018934911242603603,0.9812657340459933,,BULL_QUIET
1991-07-24,16.41,,110.45,,,,,,,,,,-0.010253317249698357,0.9787265592096565,,BULL_QUIET
1991-07-25,15.74,,111.61,,,,,,,,,,-0.04082876294942106,0.9872644909215127,,BULL_QUIET
1991-07-26,15.45,,111.76,,,,,,,,,,-0.01842439644218552,0.9884442686303764,,BULL_QUIET
1991-07-29,15.67,,114.3,,,,,,,,,,0.014239482200647302,0.9201949592470969,,BULL_QUIET
1991-07-30,15.47,,112.31,,,,,,,,,,-0.01276324186343325,0.9098758973817498,,BULL_QUIET
1991-07-31,15.18,,111.5,,,,,,,,,,-0.018745959922430555,0.8944473773564233,,BULL_QUIET
1991-08-01,15.47,,107.71,,,,,,,,,,0.01910408432147559,0.8013063586565948,,BULL_QUIET
1991-08-02,15.26,,109.76,,,,,,,,,,-0.013574660633484226,0.7818516212715417,,BULL_QUIET
1991-08-05,15.92,,109.02,,,,,,,,,,0.04325032765399728,0.6869931316568427,,BULL_QUIET
1991-08-06,15.54,,108.92,,,,,,,,,,-0.023869346733668362,0.6863887231487242,,BULL_QUIET
1991-08-07,15.56,,109.92,,163.67,,,,,,,,0.0012870012870014325,0.6843535216816078,,BULL_QUIET
1991-08-08,15.98,,109.62,,,,,,,,,,0.02699228791773778,0.6182152553553343,,BULL_QUIET
1991-08-09,15.45,,108.84,,,,,,,,,,-0.033166458072590776,0.5904202682034442,,BULL_QUIET
1991-08-12,15.26,,109.6,,,,,,,,,,-0.01229773462783168,0.5859433313501874,,BULL_QUIET
1991-08-13,14.73,,111.26,,,,,,,,,,-0.034731323722149376,0.5934412499413276,,BULL_QUIET
1991-08-14,15.09,,110.7,,,,,,,,,,0.024439918533604832,0.6037101236069543,,BULL_QUIET
1991-08-15,15.19,,110.86,,,,,,,,,,0.0066269052352552205,0.49422855728624543,,BULL_QUIET
1991-08-16,16.01,,112.48,,,,,,,,,,0.053982883475971244,0.5275935605193816,,BULL_QUIET
1991-08-19,21.19,,119.37,,,,,,,,,,0.3235477826358526,1.2285417649577572,,BULL_QUIET
1991-08-20,18.86,,117.23,,,,,,,,,,-0.10995752713544138,1.3010500321803495,,BULL_QUIET
1991-08-21,15.62,,114.03,,,,,,,,,,-0.17179215270413573,1.4508850659874168,,BULL_QUIET
1991-08-22,14.59,,110.41,,,,,,,,,,-0.06594110115236873,1.4632114258211757,,BULL_QUIET
1991-08-23,14.41,,111.17,,,,,,,,,,-0.012337217272104128,1.4623590654290686,,BULL_QUIET
1991-08-26,14.81,,112.74,,,,,,,,,,0.027758501040943795,1.464863913725969,,BULL_QUIET
1991-08-27,15.46,,113.32,,,,,,,,,,0.04388926401080351,1.471647798404644,,BULL_QUIET
1991-08-28,15.31,,114.6,,,,,,,,,,-0.009702457956015542,1.47016583093748,,BULL_QUIET
1991-08-29,14.82,,114.69,,,,,,,,,,-0.03200522534291317,1.474469881779757,,BULL_QUIET
1991-08-30,14.46,,115.36,,,,,,,,,,-0.02429149797570851,1.4764240773159403,,BULL_QUIET
1991-09-03,16.57,,114.62,,,,,,,,,,0.1459197786998616,1.5580378795840542,,BULL_QUIET
1991-09-04,17.18,,114.14,,,,,,,,,,0.03681351840675906,1.5573855130820125,,BULL_QUIET
1991-09-05,17.31,,114.61,,,,,,,,,,0.0075669383003491575,1.5571190553605285,,BULL_QUIET
1991-09-06,16.76,,114.5,,,,,,,,,,-0.0317735413056035,1.5623596525742476,,BULL_QUIET
1991-09-09,17.73,,114.78,,,,,,,,,,0.05787589498806667,1.565024724255338,,BULL_QUIET
1991-09-10,18.22,,114.59,,,,,,,,,,0.027636773829667227,1.5634981756481272,,BULL_QUIET
1991-09-11,17.96,,114.72,,,,,,,,,,-0.014270032930845167,1.5568555631511707,,BULL_QUIET
1991-09-12,16.21,,115.24,,,,,,,,,,-0.09743875278396441,1.6055706789847388,,BULL_QUIET
1991-09-13,17.88,,115.25,,,,,,,,,,0.10302282541640961,1.6404749138967143,,BULL_QUIET
1991-09-16,17.82,,109.18,,,,,,,,,,-0.003355704697986517,1.6340548364578886,,BULL_QUIET
1991-09-17,17.68,,116.36,,,,,,,,,,-0.007856341189674598,1.139347417038573,,BULL_QUIET
1991-09-18,17.56,,117.85,,,,,,,,,,-0.006787330316742168,1.0719728614525559,,BULL_QUIET
1991-09-19,17.56,,107.99,,,,,,,,,,0.0,0.862723734175197,,BULL_QUIET
1991-09-20,17.08,,120.99,,,,,,,,,,-0.02733485193621865,0.8295373874716915,,BULL_QUIET
1991-09-23,16.38,,108.5,,,,,,,,,,-0.040983606557376984,0.8454657694912244,,BULL_QUIET
1991-09-24,16.04,,109.78,,,,,,,,,,-0.020757020757020794,0.8477615619663198,,BULL_QUIET
1991-09-25,15.68,,110.82,,,,,,,,,,-0.02244389027431415,0.8403897484046601,,BULL_QUIET
1991-09-26,15.35,,108.89,,,,,,,,,,-0.021045918367346927,0.8434423629567303,,BULL_QUIET
1991-09-27,16.31,,108.36,,,,,,,,,,0.0625407166123777,0.8603400988709687,,BULL_QUIET
1991-09-30,15.85,,112.13,,,,,,,,,,-0.028203556100551808,0.8622859766895201,,BULL_QUIET
1991-10-01,14.81,,112.65,,,,,,,,,,-0.06561514195583595,0.7224822473857838,,BULL_QUIET
1991-10-02,15.81,,111.58,,,,,,,,,,0.06752194463200545,0.7534015084232186,,BULL_QUIET
1991-10-03,17.04,,105.71,,,,,,,,,,0.07779886148007575,0.8059827402369326,,BULL_QUIET
1991-10-04,15.63,,103.93,,,,,,,,,,-0.08274647887323938,0.8519885869250862,,BULL_QUIET
1991-10-07,18.58,,109.8,,,,,,,,,,0.1887396033269353,1.0723508547322198,,BULL_QUIET
1991-10-08,17.81,,111.17,,,,,,,,,,-0.04144241119483316,1.0805192973782212,,BULL_QUIET
1991-10-09,18.54,,109.44,,,,,,,,,,0.04098820887142063,1.087961900075879,,BULL_QUIET
1991-10-10,17.8,,103.82,,,,,,,,,,-0.03991370010787476,1.0348815698101705,,BULL_QUIET
1991-10-11,17.6,,104.66,,,,,,,,,,-0.011235955056179692,0.9712097301855326,,BULL_QUIET
1991-10-14,16.71,,107.26,,,,,,,,,,-0.0505681818181819,0.9882587693686236,,BULL_QUIET
1991-10-15,16.22,,106.99,,,,,,,,,,-0.02932375822860578,0.9930258713685516,,BULL_QUIET
1991-10-16,14.85,,106.17,,,,,,,,,,-0.08446362515413064,1.0348304313623684,,BULL_QUIET
1991-10-17,16.32,,107.81,,,,,,,,,,0.09898989898989896,1.1005502951773103,,BULL_QUIET
1991-10-18,15.87,,110.28,,,,,,,,,,-0.02757352941176472,1.100625002048594,,BULL_QUIET
1991-10-21,16.66,,108.97,,,,,,,,,,0.04977945809703854,1.1045726108055656,,BULL_QUIET
1991-10-22,16.55,,107.68,,,,,,,,,,-0.006602641056422498,1.1016650445531346,,BULL_QUIET
1991-10-23,16.26,,108.42,,,,,,,,,,-0.017522658610271802,1.1002501728576335,,BULL_QUIET
1991-10-24,15.62,,107.0,,,,,,,,,,-0.03936039360393617,1.1076763463600414,,BULL_QUIET
1991-10-25,15.75,,107.45,,,,,,,,,,0.008322663252240847,1.0855793499798747,,BULL_QUIET
1991-10-28,15.45,,107.96,,,,,,,,,,-0.01904761904761909,1.0828651796399864,,BULL_QUIET
1991-10-29,15.55,,109.14,,,,,,,,,,0.006472491909385258,1.054042173528984,,BULL_QUIET
1991-10-30,15.46,,110.2,,,,,,,,,,-0.005787781350482302,1.02764341502689,,BULL_QUIET
1991-10-31,15.48,,109.63,,,,,,,,,,0.001293661060802087,0.9866546018432818,,BULL_QUIET
1991-11-01,15.6,,110.19,,,,,,,,,,0.007751937984496138,0.9409371050350478,,BULL_QUIET
1991-11-04,16.35,,110.87,,,,,,,,,,0.04807692307692313,0.6602513701615027,,BULL_QUIET
1991-11-05,16.48,,110.11,,,,,,,,,,0.00795107033639142,0.6478086332618764,,BULL_QUIET
1991-11-06,16.47,,110.91,,,,,,,,,,-0.0006067961165049374,0.626755992720098,,BULL_QUIET
1991-11-07,15.97,,110.4,,,,,,,,,,-0.030358227079538502,0.6206179235573108,,BULL_QUIET
1991-11-08,15.43,,110.37,,,,,,,,,,-0.03381340012523493,0.6288953028892473,,BULL_QUIET
1991-11-11,14.89,,109.45,,,,,,,,,,-0.03499675955930004,0.616506991835427,,BULL_QUIET
1991-11-12,14.04,,109.91,,,,,,,,,,-0.057085292142377564,0.6384934259869631,,BULL_QUIET
1991-11-13,13.95,,109.81,,,,,,,,,,-0.0064102564102563875,0.5682156617572188,,BULL_QUIET
1991-11-14,13.96,,110.23,,,,,,,,,,0.0007168458781363629,0.4241696379660773,,BULL_QUIET
1991-11-15,21.18,,114.77,,,,,,,,,,0.5171919770773639,1.9048026772969637,,BULL_QUIET
1991-11-18,18.28,,116.46,,,,,,,,,,-0.13692162417374876,1.9796447930178047,,BULL_QUIET
1991-11-19,20.34,,119.79,,,,,,,,,,0.11269146608315084,2.011044860862897,,BULL_QUIET
1991-11-20,20.4,,115.57,,,,,,,,,,0.002949852507374562,2.007771198267722,,BULL_QUIET
1991-11-21,19.11,,114.38,,,,,,,,,,-0.06323529411764706,2.018491284190642,,BULL_QUIET
1991-11-22,21.2,,111.76,,,,,,,,,,0.10936682365253803,2.0449164598983716,,BULL_QUIET
1991-11-25,21.92,,115.37,,,,,,,,,,0.03396226415094361,2.0396913454426424,,BULL_QUIET
1991-11-26,19.8,,117.42,,,,,,,,,,-0.09671532846715336,2.0838354464555744,,BULL_QUIET
1991-11-27,19.84,,115.38,,,,,,,,,,0.002020202020202033,2.0827975285981974,,BULL_QUIET
1991-11-29,20.26,,110.22,,,,,,,,,,0.021169354838709742,2.0817268864632092,,BULL_QUIET
1991-12-02,20.18,,115.39,,,,,,,,,,-0.003948667324777944,2.0830676441132017,,BULL_QUIET
1991-12-03,19.7,,114.43,,,,,,,,,,-0.02378592666005952,2.085654997118527,,BULL_QUIET
1991-12-04,19.54,,114.97,,,,,,,,,,-0.008121827411167515,2.0872581438339384,,BULL_QUIET
1991-12-05,20.19,,113.28,,,,,,,,,,0.03326509723643811,2.087318168180349,,BULL_QUIET
1991-12-06,19.04,,115.49,,,,,,,,,,-0.056958890539871354,2.097416744710069,,BULL_QUIET
1991-12-09,19.74,,113.94,,,,,,,,,,0.03676470588235281,2.0903282224578925,,BULL_QUIET
1991-12-10,19.89,,113.16,,,,,,,,,,0.007598784194529085,2.0811568367725073,,BULL_QUIET
1991-12-11,20.57,,113.39,,,,,,,,,,0.03418803418803407,2.060723127237525,,BULL_QUIET
1991-12-12,19.08,,115.94,,,,,,,,,,-0.07243558580456988,2.087558925389549,,BULL_QUIET
1991-12-13,17.88,,116.11,,,,,,,,,,-0.06289308176100628,2.1084639292316916,,BULL_QUIET
1991-12-16,17.62,,116.96,,,,,,,,,,-0.014541387024608388,0.9927367158517887,,BULL_QUIET
1991-12-17,18.12,,118.88,,,,,,,,,,0.028376844494892195,0.8725547864469133,,BULL_QUIET
1991-12-18,17.78,,119.46,,,,,,,,,,-0.01876379690949226,0.767831956803968,,BULL_QUIET
1991-12-19,17.96,,120.35,,,,,,,,,,0.01012373453318327,0.7693106534057531,,BULL_QUIET
1991-12-20,17.65,,122.39,,,,,,,,,,-0.01726057906458811,0.7400873023174998,,BULL_QUIET
1991-12-23,16.61,,125.9,,,,,,,,,,-0.05892351274787533,0.6350413065241505,,BULL_QUIET
1991-12-24,15.67,,127.03,,,,,,,,,,-0.056592414208308184,0.630690129432639,,BULL_QUIET
1991-12-26,15.44,,115.19,,,,,,,,,,-0.01467772814294832,0.5537525536561158,,BULL_QUIET
1991-12-27,15.7,,114.23,,,,,,,,,,0.01683937823834203,0.5610969507278628,,BULL_QUIET
1991-12-30,17.63,,114.25,,,,,,,,,,0.12292993630573257,0.7295335898506791,,BULL_QUIET
1991-12-31,19.31,,113.55,,,,,,,,,,0.0952921157118547,0.81336196427766,,BULL_QUIET
1992-01-02,18.95,,116.06,,,,,,,,,,-0.018643190056965242,0.8116524057945458,,BULL_QUIET
1992-01-03,18.75,,116.28,,,,,,,,,,-0.01055408970976246,0.8119923760320927,,BULL_QUIET
1992-01-06,18.96,,115.67,,,,,,,,,,0.011200000000000099,0.8034315978449923,,BULL_QUIET
1992-01-07,19.23,,116.35,,,,,,,,,,0.014240506329114,0.7781238258113736,,BULL_QUIET
1992-01-08,18.72,,115.53,,,,,,,,,,-0.026521060842433775,0.7726131088577741,,BULL_QUIET
1992-01-09,18.96,,116.48,,,,,,,,,,0.012820512820512997,0.7736549096353997,,BULL_QUIET
1992-01-10,18.45,,116.82,,,,,,,,,,-0.026898734177215222,0.7668582126747332,,BULL_QUIET
1992-01-13,18.01,,118.2,,,,,,,,,,-0.02384823848238471,0.7280504600381131,,BULL_QUIET
1992-01-14,17.01,,121.46,,,,,,,,,,-0.05552470849528035,0.7202936850535575,,BULL_QUIET
1992-01-15,17.39,,121.98,,,,,,,,,,0.022339800117577857,0.7233591292476993,,BULL_QUIET
1992-01-16,17.64,,110.85,,,,,,,,,,0.014376078205865506,0.7178370541489928,,BULL_QUIET
1992-01-17,16.32,,109.7,,,,,,,,,,-0.07482993197278909,0.7630234297301375,,BULL_QUIET
1992-01-20,16.42,,110.9,,,,,,,,,,0.006127450980392135,0.7622289555727247,,BULL_QUIET
1992-01-21,17.92,,110.2,,,,,,,,,,0.09135200974421442,0.830489823238303,,BULL_QUIET
1992-01-22,16.75,,111.8,,,,,,,,,,-0.06529017857142871,0.8369691486284119,,BULL_QUIET
1992-01-23,16.46,,109.78,,,,,,,,,,-0.017313432835820874,0.8119196602437787,,BULL_QUIET
